date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-01-15,SKU0176,41,150484.76,3670.36,1
2025-01-16,SKU0176,30,120277.8,4009.26,1
2025-01-17,SKU0176,50,210724.5,4214.49,1
2025-01-18,SKU0176,25,129909.0,5196.36,0
2025-01-19,SKU0176,29,149137.14,5142.66,0
2025-01-20,SKU0176,23,116984.67,5086.29,0
2025-01-21,SKU0176,22,113725.04,5169.32,0
2025-01-22,SKU0176,19,97156.31,5113.49,0
2025-01-23,SKU0176,15,77871.3,5191.42,0
2025-01-24,SKU0176,16,83023.84,5188.99,0
2025-01-25,SKU0176,33,169445.43,5134.71,0
2025-01-26,SKU0176,11,57123.88,5193.08,0
2025-01-27,SKU0176,22,114561.48,5207.34,0
2025-01-28,SKU0176,21,109393.2,5209.2,0
2025-01-29,SKU0176,15,77940.45,5196.03,0
2025-01-30,SKU0176,22,113605.58,5163.89,0
2025-01-31,SKU0176,14,71202.6,5085.9,0
2025-02-01,SKU0176,18,93847.14,5213.73,0
2025-02-02,SKU0176,16,82712.0,5169.5,0
2025-02-03,SKU0176,15,77151.9,5143.46,0
2025-02-04,SKU0176,15,77879.25,5191.95,0
2025-02-05,SKU0176,18,91328.76,5073.82,0
2025-02-06,SKU0176,22,113946.58,5179.39,0
2025-02-07,SKU0176,12,62016.6,5168.05,0
2025-02-08,SKU0176,23,120266.54,5228.98,0
2025-02-09,SKU0176,26,134181.32,5160.82,0
2025-02-10,SKU0176,20,101980.4,5099.02,0
2025-02-11,SKU0176,13,67289.56,5176.12,0
2025-02-12,SKU0176,21,108147.69,5149.89,0
2025-02-13,SKU0176,16,81187.36,5074.21,0
2025-02-14,SKU0176,18,94105.8,5228.1,0
2025-02-15,SKU0176,19,97682.04,5141.16,0
2025-02-16,SKU0176,23,118581.79,5155.73,0
2025-02-17,SKU0176,17,87823.02,5166.06,0
2025-02-18,SKU0176,19,98002.38,5158.02,0
2025-02-19,SKU0176,24,125419.92,5225.83,0
2025-02-20,SKU0176,20,102880.2,5144.01,0
2025-02-21,SKU0176,29,151296.19,5217.11,0
2025-02-22,SKU0176,20,103428.0,5171.4,0
2025-02-23,SKU0176,19,99352.52,5229.08,0
2025-02-24,SKU0176,22,113520.66,5160.03,0
2025-02-25,SKU0176,19,97806.87,5147.73,0
2025-02-26,SKU0176,22,114689.96,5213.18,0
2025-02-27,SKU0176,17,88466.98,5203.94,0
2025-02-28,SKU0176,18,92395.8,5133.1,0
2025-03-01,SKU0176,21,109661.16,5221.96,0
2025-03-02,SKU0176,25,127649.0,5105.96,0
2025-03-03,SKU0176,17,87787.49,5163.97,0
2025-03-04,SKU0176,17,88750.71,5220.63,0
2025-03-05,SKU0176,20,103784.4,5189.22,0
2025-03-06,SKU0176,12,62414.52,5201.21,0
2025-03-07,SKU0176,10,52296.4,5229.64,0
2025-03-08,SKU0176,23,117286.43,5099.41,0
2025-03-09,SKU0176,22,111986.6,5090.3,0
2025-03-10,SKU0176,12,62568.48,5214.04,0
2025-03-11,SKU0176,19,97527.76,5133.04,0
2025-03-12,SKU0176,14,71405.74,5100.41,0
2025-03-13,SKU0176,12,62199.72,5183.31,0
2025-03-14,SKU0176,14,71907.36,5136.24,0
2025-03-15,SKU0176,19,98970.05,5208.95,0
2025-03-16,SKU0176,17,86992.74,5117.22,0
2025-03-17,SKU0176,21,108371.13,5160.53,0
2025-03-18,SKU0176,18,92733.48,5151.86,0
2025-03-19,SKU0176,18,91571.94,5087.33,0
2025-03-20,SKU0176,18,91844.46,5102.47,0
2025-03-21,SKU0176,11,56375.88,5125.08,0
2025-03-22,SKU0176,28,146144.32,5219.44,0
2025-03-23,SKU0176,15,77033.1,5135.54,0
2025-03-24,SKU0176,16,81967.04,5122.94,0
2025-03-25,SKU0176,17,87034.9,5119.7,0
2025-03-26,SKU0176,19,98237.98,5170.42,0
2025-03-27,SKU0176,21,108335.22,5158.82,0
2025-03-28,SKU0176,15,76754.85,5116.99,0
2025-03-29,SKU0176,16,81855.36,5115.96,0
2025-03-30,SKU0176,23,119332.51,5188.37,0
2025-03-31,SKU0176,24,123133.44,5130.56,0
2025-04-01,SKU0176,25,127905.5,5116.22,0
2025-04-02,SKU0176,14,72062.34,5147.31,0
2025-04-03,SKU0176,12,61929.0,5160.75,0
2025-04-04,SKU0176,11,56327.26,5120.66,0
2025-04-05,SKU0176,9,46272.33,5141.37,0
2025-04-06,SKU0176,14,71979.88,5141.42,0
2025-04-07,SKU0176,27,137736.72,5101.36,0
2025-04-08,SKU0176,20,103275.0,5163.75,0
2025-04-09,SKU0176,13,66695.59,5130.43,0
2025-04-10,SKU0176,10,50829.8,5082.98,0
2025-04-11,SKU0176,13,67037.1,5156.7,0
2025-04-12,SKU0176,16,81369.92,5085.62,0
2025-04-13,SKU0176,19,96890.12,5099.48,0
2025-04-14,SKU0176,19,99310.91,5226.89,0
2025-04-15,SKU0176,14,72003.96,5143.14,0
2025-04-16,SKU0176,13,66830.92,5140.84,0
2025-04-17,SKU0176,17,87006.34,5118.02,0
2025-04-18,SKU0176,17,88463.41,5203.73,0
2025-04-19,SKU0176,10,51448.9,5144.89,0
2025-04-20,SKU0176,28,145349.96,5191.07,0
2025-04-21,SKU0176,18,92770.74,5153.93,0
2025-04-22,SKU0176,15,77319.3,5154.62,0
2025-04-23,SKU0176,14,72206.96,5157.64,0
2025-04-24,SKU0176,15,77275.95,5151.73,0
2025-04-25,SKU0176,11,57013.66,5183.06,0
2025-04-26,SKU0176,13,67601.3,5200.1,0
2025-04-27,SKU0176,19,99336.56,5228.24,0
2025-04-28,SKU0176,19,97416.42,5127.18,0
2025-04-29,SKU0176,14,71686.72,5120.48,0
2025-04-30,SKU0176,18,92752.56,5152.92,0
2025-05-01,SKU0176,14,72211.86,5157.99,0
2025-05-02,SKU0176,19,96454.07,5076.53,0
2025-05-03,SKU0176,19,98282.06,5172.74,0
2025-05-04,SKU0176,20,103416.8,5170.84,0
2025-05-05,SKU0176,12,62017.32,5168.11,0
2025-05-06,SKU0176,20,103097.4,5154.87,0
2025-05-07,SKU0176,19,98986.58,5209.82,0
2025-05-08,SKU0176,6,30746.16,5124.36,0
2025-05-09,SKU0176,19,97647.46,5139.34,0
2025-05-10,SKU0176,12,61037.76,5086.48,0
2025-05-11,SKU0176,13,66207.83,5092.91,0
2025-05-12,SKU0176,14,71271.62,5090.83,0
2025-05-13,SKU0176,19,98765.42,5198.18,0
2025-05-14,SKU0176,18,92998.44,5166.58,0
2025-05-15,SKU0176,16,83094.4,5193.4,0
2025-05-16,SKU0176,6,31173.18,5195.53,0
2025-05-17,SKU0176,23,118838.7,5166.9,0
2025-05-18,SKU0176,15,78124.5,5208.3,0
2025-05-19,SKU0176,20,103050.6,5152.53,0
2025-05-20,SKU0176,20,101712.6,5085.63,0
2025-05-21,SKU0176,13,67432.82,5187.14,0
2025-05-22,SKU0176,11,57176.13,5197.83,0
2025-05-23,SKU0176,17,86615.34,5095.02,0
2025-05-24,SKU0176,19,97216.16,5116.64,0
2025-05-25,SKU0176,24,121785.12,5074.38,0
2025-05-26,SKU0176,15,77613.15,5174.21,0
2025-05-27,SKU0176,14,72141.44,5152.96,0
2025-05-28,SKU0176,16,81455.2,5090.95,0
2025-05-29,SKU0176,14,72899.26,5207.09,0
2025-05-30,SKU0176,11,56591.48,5144.68,0
2025-05-31,SKU0176,9,46685.34,5187.26,0
2025-06-01,SKU0176,37,155993.85,4216.05,1
2025-06-02,SKU0176,23,91801.51,3991.37,1
2025-06-03,SKU0176,13,47899.02,3684.54,1
2025-06-04,SKU0176,26,106985.58,4114.83,1
2025-06-05,SKU0176,33,126409.47,3830.59,1
2025-06-06,SKU0176,19,97657.15,5139.85,0
2025-06-07,SKU0176,14,71974.14,5141.01,0
2025-06-08,SKU0176,15,76861.35,5124.09,0
2025-06-09,SKU0176,10,51520.6,5152.06,0
2025-06-10,SKU0176,13,67802.15,5215.55,0
2025-06-11,SKU0176,21,109093.11,5194.91,0
2025-06-12,SKU0176,16,82063.52,5128.97,0
2025-06-13,SKU0176,14,71243.62,5088.83,0
2025-06-14,SKU0176,16,82887.84,5180.49,0
2025-06-15,SKU0176,14,72395.68,5171.12,0
2025-06-16,SKU0176,22,114818.88,5219.04,0
2025-06-17,SKU0176,7,35634.2,5090.6,0
2025-06-18,SKU0176,12,61120.44,5093.37,0
2025-06-19,SKU0176,12,60987.6,5082.3,0
2025-06-20,SKU0176,12,62494.68,5207.89,0
2025-06-21,SKU0176,15,77847.75,5189.85,0
2025-06-22,SKU0176,19,97466.01,5129.79,0
2025-06-23,SKU0176,12,62450.52,5204.21,0
2025-06-24,SKU0176,10,51267.5,5126.75,0
2025-06-25,SKU0176,18,91663.56,5092.42,0
2025-06-26,SKU0176,18,91623.42,5090.19,0
2025-06-27,SKU0176,15,78050.25,5203.35,0
2025-06-28,SKU0176,18,93309.12,5183.84,0
2025-06-29,SKU0176,14,73186.4,5227.6,0
2025-06-30,SKU0176,15,76601.7,5106.78,0
2025-07-01,SKU0176,11,57118.82,5192.62,0
2025-07-02,SKU0176,12,62293.44,5191.12,0
2025-07-03,SKU0176,15,76583.25,5105.55,0
2025-07-04,SKU0176,14,72858.94,5204.21,0
2025-07-05,SKU0176,17,86524.05,5089.65,0
2025-07-06,SKU0176,16,81796.96,5112.31,0
2025-07-07,SKU0176,12,62160.24,5180.02,0
2025-07-08,SKU0176,14,71170.96,5083.64,0
2025-07-09,SKU0176,10,51322.0,5132.2,0
2025-07-10,SKU0176,15,77341.65,5156.11,0
2025-07-11,SKU0176,17,88642.76,5214.28,0
2025-07-12,SKU0176,14,72311.96,5165.14,0
2025-07-13,SKU0176,14,72782.64,5198.76,0
2025-07-14,SKU0176,15,76284.75,5085.65,0
2025-07-15,SKU0176,10,50845.5,5084.55,0
2025-07-16,SKU0176,14,71160.18,5082.87,0
2025-07-17,SKU0176,16,83473.6,5217.1,0
2025-07-18,SKU0176,18,91924.92,5106.94,0
2025-07-19,SKU0176,15,77983.65,5198.91,0
2025-07-20,SKU0176,16,82398.88,5149.93,0
2025-07-21,SKU0176,16,83364.32,5210.27,0
2025-07-22,SKU0176,21,107585.31,5123.11,0
2025-07-23,SKU0176,13,66412.19,5108.63,0
2025-07-24,SKU0176,14,71682.8,5120.2,0
2025-07-25,SKU0176,17,86280.27,5075.31,0
2025-07-26,SKU0176,24,123708.48,5154.52,0
2025-07-27,SKU0176,27,137459.7,5091.1,0
2025-07-28,SKU0176,18,93524.76,5195.82,0
2025-07-29,SKU0176,18,94046.94,5224.83,0
2025-07-30,SKU0176,15,78305.85,5220.39,0
2025-07-31,SKU0176,20,104561.2,5228.06,0
2025-08-01,SKU0176,17,86711.56,5100.68,0
2025-08-02,SKU0176,26,133230.5,5124.25,0
2025-08-03,SKU0176,26,132060.76,5079.26,0
2025-08-04,SKU0176,23,118031.63,5131.81,0
2025-08-05,SKU0176,16,81649.92,5103.12,0
2025-08-06,SKU0176,10,51152.7,5115.27,0
2025-08-07,SKU0176,12,61226.52,5102.21,0
2025-08-08,SKU0176,10,51789.5,5178.95,0
2025-08-09,SKU0176,28,144218.76,5150.67,0
2025-08-10,SKU0176,15,76762.2,5117.48,0
2025-08-11,SKU0176,15,77124.15,5141.61,0
2025-08-12,SKU0176,15,76945.5,5129.7,0
2025-08-13,SKU0176,22,113356.54,5152.57,0
2025-08-14,SKU0176,13,66023.49,5078.73,0
2025-08-15,SKU0176,15,78216.0,5214.4,0
2025-08-16,SKU0176,17,87731.56,5160.68,0
2025-08-17,SKU0176,21,108274.53,5155.93,0
2025-08-18,SKU0176,18,91582.02,5087.89,0
2025-08-19,SKU0176,27,140057.64,5187.32,0
2025-08-20,SKU0176,17,87840.36,5167.08,0
2025-08-21,SKU0176,17,88825.34,5225.02,0
2025-08-22,SKU0176,24,122122.32,5088.43,0
2025-08-23,SKU0176,21,108504.9,5166.9,0
2025-08-24,SKU0176,22,113901.7,5177.35,0
2025-08-25,SKU0176,17,87000.39,5117.67,0
2025-08-26,SKU0176,27,137104.38,5077.94,0
2025-08-27,SKU0176,15,76407.0,5093.8,0
2025-08-28,SKU0176,13,67649.79,5203.83,0
2025-08-29,SKU0176,17,87079.78,5122.34,0
2025-08-30,SKU0176,30,153976.5,5132.55,0
2025-08-31,SKU0176,20,104157.0,5207.85,0
2025-09-01,SKU0176,14,71911.56,5136.54,0
2025-09-02,SKU0176,15,78089.55,5205.97,0
2025-09-03,SKU0176,27,139365.36,5161.68,0
2025-09-04,SKU0176,21,109735.29,5225.49,0
2025-09-05,SKU0176,25,127107.75,5084.31,0
2025-09-06,SKU0176,14,72616.04,5186.86,0
2025-09-07,SKU0176,29,147764.28,5095.32,0
2025-09-08,SKU0176,19,98437.1,5180.9,0
2025-09-09,SKU0176,12,62245.56,5187.13,0
2025-09-10,SKU0176,28,142590.56,5092.52,0
2025-09-11,SKU0176,21,109172.49,5198.69,0
2025-09-12,SKU0176,23,118277.04,5142.48,0
2025-09-13,SKU0176,29,150698.5,5196.5,0
2025-09-14,SKU0176,33,167545.95,5077.15,0
2025-09-15,SKU0176,6,30655.5,5109.25,0
2025-09-16,SKU0176,19,98234.56,5170.24,0
2025-09-17,SKU0176,23,119464.76,5194.12,0
2025-09-18,SKU0176,21,109228.56,5201.36,0
2025-09-19,SKU0176,24,125246.64,5218.61,0
2025-09-20,SKU0176,21,107538.27,5120.87,0
2025-09-21,SKU0176,21,108896.97,5185.57,0
2025-09-22,SKU0176,18,91688.22,5093.79,0
2025-09-23,SKU0176,26,135455.06,5209.81,0
2025-09-24,SKU0176,18,91938.6,5107.7,0
2025-09-25,SKU0176,23,118139.04,5136.48,0
2025-09-26,SKU0176,16,81829.12,5114.32,0
2025-09-27,SKU0176,20,104495.8,5224.79,0
2025-09-28,SKU0176,26,133025.1,5116.35,0
2025-09-29,SKU0176,17,88630.01,5213.53,0
2025-09-30,SKU0176,27,139852.17,5179.71,0
2024-01-01,SKU0177,18,56014.02,3111.89,0
2024-01-02,SKU0177,14,44155.16,3153.94,0
2024-01-03,SKU0177,16,49677.44,3104.84,0
2024-01-04,SKU0177,17,54108.11,3182.83,0
2024-01-05,SKU0177,11,34308.34,3118.94,0
2024-01-06,SKU0177,23,72550.74,3154.38,0
2024-01-07,SKU0177,20,62523.6,3126.18,0
2024-01-08,SKU0177,22,68351.14,3106.87,0
2024-01-09,SKU0177,12,37170.96,3097.58,0
2024-01-10,SKU0177,17,53628.88,3154.64,0
2024-01-11,SKU0177,22,69412.86,3155.13,0
2024-01-12,SKU0177,30,95619.3,3187.31,0
2024-01-13,SKU0177,21,65169.93,3103.33,0
2024-01-14,SKU0177,43,96212.93,2237.51,1
2024-01-15,SKU0177,35,90382.6,2582.36,1
2024-01-16,SKU0177,27,60419.52,2237.76,1
2024-01-17,SKU0177,39,88133.37,2259.83,1
2024-01-18,SKU0177,15,46503.75,3100.25,0
2024-01-19,SKU0177,14,44311.68,3165.12,0
2024-01-20,SKU0177,14,44068.64,3147.76,0
2024-01-21,SKU0177,15,47472.9,3164.86,0
2024-01-22,SKU0177,16,50078.08,3129.88,0
2024-01-23,SKU0177,18,55854.72,3103.04,0
2024-01-24,SKU0177,19,59842.97,3149.63,0
2024-01-25,SKU0177,23,73228.32,3183.84,0
2024-01-26,SKU0177,15,47651.7,3176.78,0
2024-01-27,SKU0177,12,37296.24,3108.02,0
2024-01-28,SKU0177,25,79042.0,3161.68,0
2024-01-29,SKU0177,21,66686.13,3175.53,0
2024-01-30,SKU0177,15,47799.45,3186.63,0
2024-01-31,SKU0177,20,62886.6,3144.33,0
2024-02-01,SKU0177,19,59295.96,3120.84,0
2024-02-02,SKU0177,12,37469.64,3122.47,0
2024-02-03,SKU0177,22,68442.66,3111.03,0
2024-02-04,SKU0177,14,43634.36,3116.74,0
2024-02-05,SKU0177,15,46544.1,3102.94,0
2024-02-06,SKU0177,18,56102.04,3116.78,0
2024-02-07,SKU0177,15,47836.2,3189.08,0
2024-02-08,SKU0177,14,44187.36,3156.24,0
2024-02-09,SKU0177,17,53439.67,3143.51,0
2024-02-10,SKU0177,18,55897.02,3105.39,0
2024-02-11,SKU0177,18,56753.1,3152.95,0
2024-02-12,SKU0177,12,38154.0,3179.5,0
2024-02-13,SKU0177,17,53620.38,3154.14,0
2024-02-14,SKU0177,8,24885.44,3110.68,0
2024-02-15,SKU0177,13,40450.67,3111.59,0
2024-02-16,SKU0177,22,68780.36,3126.38,0
2024-02-17,SKU0177,17,53291.94,3134.82,0
2024-02-18,SKU0177,15,46886.25,3125.75,0
2024-02-19,SKU0177,14,43513.12,3108.08,0
2024-02-20,SKU0177,13,41341.04,3180.08,0
2024-02-21,SKU0177,12,38252.16,3187.68,0
2024-02-22,SKU0177,16,50618.72,3163.67,0
2024-02-23,SKU0177,14,44514.68,3179.62,0
2024-02-24,SKU0177,14,44645.44,3188.96,0
2024-02-25,SKU0177,15,47107.35,3140.49,0
2024-02-26,SKU0177,11,34165.01,3105.91,0
2024-02-27,SKU0177,13,40457.82,3112.14,0
2024-02-28,SKU0177,15,47078.85,3138.59,0
2024-02-29,SKU0177,9,27948.96,3105.44,0
2024-03-01,SKU0177,12,37180.92,3098.41,0
2024-03-02,SKU0177,19,60236.08,3170.32,0
2024-03-03,SKU0177,16,50107.2,3131.7,0
2024-03-04,SKU0177,14,43908.62,3136.33,0
2024-03-05,SKU0177,13,41395.9,3184.3,0
2024-03-06,SKU0177,14,43544.06,3110.29,0
2024-03-07,SKU0177,13,40291.68,3099.36,0
2024-03-08,SKU0177,12,37732.44,3144.37,0
2024-03-09,SKU0177,18,56471.76,3137.32,0
2024-03-10,SKU0177,17,52751.0,3103.0,0
2024-03-11,SKU0177,11,34651.32,3150.12,0
2024-03-12,SKU0177,16,49589.76,3099.36,0
2024-03-13,SKU0177,12,37886.04,3157.17,0
2024-03-14,SKU0177,18,56760.84,3153.38,0
2024-03-15,SKU0177,6,18576.9,3096.15,0
2024-03-16,SKU0177,15,47020.35,3134.69,0
2024-03-17,SKU0177,15,47500.65,3166.71,0
2024-03-18,SKU0177,10,30979.0,3097.9,0
2024-03-19,SKU0177,12,37842.24,3153.52,0
2024-03-20,SKU0177,15,46734.15,3115.61,0
2024-03-21,SKU0177,16,49880.8,3117.55,0
2024-03-22,SKU0177,9,28240.2,3137.8,0
2024-03-23,SKU0177,14,43635.9,3116.85,0
2024-03-24,SKU0177,16,50733.76,3170.86,0
2024-03-25,SKU0177,6,18933.54,3155.59,0
2024-03-26,SKU0177,9,27880.47,3097.83,0
2024-03-27,SKU0177,9,28569.15,3174.35,0
2024-03-28,SKU0177,9,28620.0,3180.0,0
2024-03-29,SKU0177,15,47286.9,3152.46,0
2024-03-30,SKU0177,18,57127.86,3173.77,0
2024-03-31,SKU0177,18,56614.5,3145.25,0
2024-04-01,SKU0177,7,22090.81,3155.83,0
2024-04-02,SKU0177,13,40691.17,3130.09,0
2024-04-03,SKU0177,14,43441.44,3102.96,0
2024-04-04,SKU0177,20,62327.0,3116.35,0
2024-04-05,SKU0177,9,27948.69,3105.41,0
2024-04-06,SKU0177,17,52757.97,3103.41,0
2024-04-07,SKU0177,15,46729.5,3115.3,0
2024-04-08,SKU0177,14,44299.5,3164.25,0
2024-04-09,SKU0177,10,31829.5,3182.95,0
2024-04-10,SKU0177,8,25439.92,,0
2024-04-11,SKU0177,8,25051.76,3131.47,0
2024-04-12,SKU0177,12,37720.92,3143.41,0
2024-04-13,SKU0177,11,34821.6,3165.6,0
2024-04-14,SKU0177,10,31609.3,3160.93,0
2024-04-15,SKU0177,4,12749.64,3187.41,0
2024-04-16,SKU0177,14,43717.66,3122.69,0
2024-04-17,SKU0177,13,40365.0,3105.0,0
2024-04-18,SKU0177,12,37659.36,3138.28,0
2024-04-19,SKU0177,11,34384.79,3125.89,0
2024-04-20,SKU0177,12,37542.36,3128.53,0
2024-04-21,SKU0177,15,47364.75,3157.65,0
2024-04-22,SKU0177,15,47395.35,3159.69,0
2024-04-23,SKU0177,11,34332.87,3121.17,0
2024-04-24,SKU0177,7,22068.9,3152.7,0
2024-04-25,SKU0177,6,19018.74,3169.79,0
2024-04-26,SKU0177,14,44625.0,3187.5,0
2024-04-27,SKU0177,11,34549.9,3140.9,0
2024-04-28,SKU0177,12,38118.36,3176.53,0
2024-04-29,SKU0177,3,9523.77,3174.59,0
2024-04-30,SKU0177,7,21732.06,3104.58,0
2024-05-01,SKU0177,5,15596.5,3119.3,0
2024-05-02,SKU0177,6,18934.38,3155.73,0
2024-05-03,SKU0177,9,27954.99,3106.11,0
2024-05-04,SKU0177,14,43452.08,3103.72,0
2024-05-05,SKU0177,12,38290.8,3190.9,0
2024-05-06,SKU0177,8,24869.84,3108.73,0
2024-05-07,SKU0177,10,31603.4,3160.34,0
2024-05-08,SKU0177,11,34173.37,3106.67,0
2024-05-09,SKU0177,18,57213.54,3178.53,0
2024-05-10,SKU0177,8,25122.48,3140.31,0
2024-05-11,SKU0177,14,43659.84,3118.56,0
2024-05-12,SKU0177,11,34892.22,3172.02,0
2024-05-13,SKU0177,15,47436.15,3162.41,0
2024-05-14,SKU0177,11,34608.31,3146.21,0
2024-05-15,SKU0177,13,40341.86,3103.22,0
2024-05-16,SKU0177,8,25346.0,3168.25,0
2024-05-17,SKU0177,10,31646.9,3164.69,0
2024-05-18,SKU0177,18,57062.52,3170.14,0
2024-05-19,SKU0177,13,41059.46,3158.42,0
2024-05-20,SKU0177,9,28329.75,3147.75,0
2024-05-21,SKU0177,10,31723.4,3172.34,0
2024-05-22,SKU0177,6,19140.96,3190.16,0
2024-05-23,SKU0177,9,28148.76,3127.64,0
2024-05-24,SKU0177,7,21805.77,3115.11,0
2024-05-25,SKU0177,11,34762.42,3160.22,0
2024-05-26,SKU0177,9,28052.01,3116.89,0
2024-05-27,SKU0177,12,37700.28,3141.69,0
2024-05-28,SKU0177,4,12575.24,3143.81,0
2024-05-29,SKU0177,9,28428.57,3158.73,0
2024-05-30,SKU0177,10,31889.6,3188.96,0
2024-05-31,SKU0177,6,18663.96,3110.66,0
2024-06-01,SKU0177,31,73235.95,2362.45,1
2024-06-02,SKU0177,16,43375.36,2710.96,1
2024-06-03,SKU0177,10,26777.0,2677.7,1
2024-06-04,SKU0177,17,45679.51,2687.03,1
2024-06-05,SKU0177,12,32453.16,2704.43,1
2024-06-06,SKU0177,6,18695.52,3115.92,0
2024-06-07,SKU0177,5,15928.05,3185.61,0
2024-06-08,SKU0177,9,28558.08,3173.12,0
2024-06-09,SKU0177,15,47796.15,3186.41,0
2024-06-10,SKU0177,10,31891.5,3189.15,0
2024-06-11,SKU0177,13,41193.75,3168.75,0
2024-06-12,SKU0177,7,22134.77,3162.11,0
2024-06-13,SKU0177,10,31339.1,3133.91,0
2024-06-14,SKU0177,9,28334.25,3148.25,0
2024-06-15,SKU0177,8,24796.64,3099.58,0
2024-06-16,SKU0177,11,34162.59,3105.69,0
2024-06-17,SKU0177,8,24998.88,3124.86,0
2024-06-18,SKU0177,7,21936.32,3133.76,0
2024-06-19,SKU0177,12,37982.16,3165.18,0
2024-06-20,SKU0177,11,34764.07,3160.37,0
2024-06-21,SKU0177,11,34794.65,3163.15,0
2024-06-22,SKU0177,13,40406.08,3108.16,0
2024-06-23,SKU0177,14,43588.58,3113.47,0
2024-06-24,SKU0177,10,31035.1,3103.51,0
2024-06-25,SKU0177,7,21932.4,3133.2,0
2024-06-26,SKU0177,8,25326.16,3165.77,0
2024-06-27,SKU0177,11,34416.47,3128.77,0
2024-06-28,SKU0177,10,31218.3,3121.83,0
2024-06-29,SKU0177,11,34311.86,3119.26,0
2024-06-30,SKU0177,9,28713.06,3190.34,0
2024-07-01,SKU0177,5,15760.75,3152.15,0
2024-07-02,SKU0177,10,31281.1,3128.11,0
2024-07-03,SKU0177,8,25110.64,3138.83,0
2024-07-04,SKU0177,9,28458.63,3162.07,0
2024-07-05,SKU0177,10,31283.3,3128.33,0
2024-07-06,SKU0177,7,22102.64,3157.52,0
2024-07-07,SKU0177,8,24973.6,3121.7,0
2024-07-08,SKU0177,8,25417.84,3177.23,0
2024-07-09,SKU0177,7,22058.96,3151.28,0
2024-07-10,SKU0177,11,34496.88,3136.08,0
2024-07-11,SKU0177,6,18604.92,3100.82,0
2024-07-12,SKU0177,15,46667.55,3111.17,0
2024-07-13,SKU0177,14,44540.16,3181.44,0
2024-07-14,SKU0177,12,37443.36,3120.28,0
2024-07-15,SKU0177,8,25291.76,3161.47,0
2024-07-16,SKU0177,7,21855.82,3122.26,0
2024-07-17,SKU0177,16,49774.72,3110.92,0
2024-07-18,SKU0177,8,24828.64,3103.58,0
2024-07-19,SKU0177,10,31060.2,3106.02,0
2024-07-20,SKU0177,14,43653.82,3118.13,0
2024-07-21,SKU0177,11,34378.96,3125.36,0
2024-07-22,SKU0177,11,34298.22,3118.02,0
2024-07-23,SKU0177,17,53484.38,3146.14,0
2024-07-24,SKU0177,13,41017.86,3155.22,0
2024-07-25,SKU0177,9,28250.64,3138.96,0
2024-07-26,SKU0177,7,22157.31,3165.33,0
2024-07-27,SKU0177,6,19116.3,3186.05,0
2024-07-28,SKU0177,8,25477.36,3184.67,0
2024-07-29,SKU0177,6,18880.2,3146.7,0
2024-07-30,SKU0177,10,31754.5,3175.45,0
2024-07-31,SKU0177,8,25472.48,3184.06,0
2024-08-01,SKU0177,14,44450.7,3175.05,0
2024-08-02,SKU0177,5,15541.3,3108.26,0
2024-08-03,SKU0177,14,43916.46,3136.89,0
2024-08-04,SKU0177,14,44065.0,3147.5,0
2024-08-05,SKU0177,7,21669.97,3095.71,0
2024-08-06,SKU0177,6,19142.94,3190.49,0
2024-08-07,SKU0177,9,28464.57,3162.73,0
2024-08-08,SKU0177,5,15781.45,3156.29,0
2024-08-09,SKU0177,14,43828.82,3130.63,0
2024-08-10,SKU0177,12,37443.84,3120.32,0
2024-08-11,SKU0177,12,37545.72,3128.81,0
2024-08-12,SKU0177,8,25077.44,3134.68,0
2024-08-13,SKU0177,13,41108.34,3162.18,0
2024-08-14,SKU0177,5,15558.45,3111.69,0
2024-08-15,SKU0177,6,18920.1,3153.35,0
2024-08-16,SKU0177,16,50624.0,3164.0,0
2024-08-17,SKU0177,12,37889.04,3157.42,0
2024-08-18,SKU0177,16,49778.24,3111.14,0
2024-08-19,SKU0177,12,38261.4,3188.45,0
2024-08-20,SKU0177,8,25230.48,3153.81,0
2024-08-21,SKU0177,10,31173.9,3117.39,0
2024-08-22,SKU0177,15,47010.45,3134.03,0
2024-08-23,SKU0177,10,31070.2,3107.02,0
2024-08-24,SKU0177,15,46786.2,3119.08,0
2024-08-25,SKU0177,10,31493.0,3149.3,0
2024-08-26,SKU0177,10,31068.9,3106.89,0
2024-08-27,SKU0177,13,41308.8,3177.6,0
2024-08-28,SKU0177,11,34144.0,3104.0,0
2024-08-29,SKU0177,7,21698.46,3099.78,0
2024-08-30,SKU0177,11,34670.68,3151.88,0
2024-08-31,SKU0177,10,31535.5,3153.55,0
2024-09-01,SKU0177,19,59085.44,3109.76,0
2024-09-02,SKU0177,14,44103.92,3150.28,0
2024-09-03,SKU0177,10,31334.9,3133.49,0
2024-09-04,SKU0177,12,37724.28,3143.69,0
2024-09-05,SKU0177,20,63096.0,3154.8,0
2024-09-06,SKU0177,13,40691.95,3130.15,0
2024-09-07,SKU0177,15,46492.65,3099.51,0
2024-09-08,SKU0177,19,59363.6,3124.4,0
2024-09-09,SKU0177,16,50680.0,3167.5,0
2024-09-10,SKU0177,12,38182.68,3181.89,0
2024-09-11,SKU0177,17,53800.92,3164.76,0
2024-09-12,SKU0177,18,55816.02,3100.89,0
2024-09-13,SKU0177,15,47336.1,3155.74,0
2024-09-14,SKU0177,18,56332.08,3129.56,0
