date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-11-25,SKU0166,150,25,24.0,48
2024-12-02,SKU0166,147,0,24.0,48
2024-12-09,SKU0166,133,0,24.0,48
2024-12-16,SKU0166,131,0,24.0,48
2024-12-23,SKU0166,108,24,24.0,48
2024-12-30,SKU0166,85,36,24.0,48
2025-01-06,SKU0166,72,0,24.0,48
2025-01-13,SKU0166,65,47,24.0,48
2025-01-20,SKU0166,55,61,24.0,48
2025-01-27,SKU0166,128,49,24.0,48
2025-02-03,SKU0166,106,57,24.0,48
2025-02-10,SKU0166,105,0,24.0,48
2025-02-17,SKU0166,94,0,24.0,48
2025-02-24,SKU0166,88,42,24.0,48
2025-03-03,SKU0166,86,0,24.0,48
2025-03-10,SKU0166,84,0,24.0,48
2025-03-17,SKU0166,60,0,24.0,48
2025-03-24,SKU0166,50,0,24.0,48
2025-03-31,SKU0166,227,0,24.0,48
2025-04-07,SKU0166,219,0,24.0,48
2025-04-14,SKU0166,213,0,24.0,48
2025-04-21,SKU0166,210,0,24.0,48
2025-04-28,SKU0166,186,0,24.0,48
2025-05-05,SKU0166,169,0,24.0,48
2025-05-12,SKU0166,145,0,24.0,48
2025-05-19,SKU0166,139,0,24.0,48
2025-05-26,SKU0166,135,0,24.0,48
2025-06-02,SKU0166,126,0,24.0,48
2025-06-09,SKU0166,121,105,24.0,48
2025-06-16,SKU0166,108,0,24.0,48
2025-06-23,SKU0166,88,0,24.0,48
2025-06-30,SKU0166,64,44,24.0,48
2025-07-07,SKU0166,62,0,24.0,48
2025-07-14,SKU0166,56,110,24.0,48
2025-07-21,SKU0166,50,0,24.0,48
2025-07-28,SKU0166,215,0,24.0,48
2025-08-04,SKU0166,193,17,24.0,48
2025-08-11,SKU0166,173,0,24.0,48
2025-08-18,SKU0166,165,58,24.0,48
2025-08-25,SKU0166,153,0,24.0,48
2025-09-01,SKU0166,138,86,24.0,48
2025-09-08,SKU0166,132,0,24.0,48
2025-09-15,SKU0166,114,105,24.0,48
2025-09-22,SKU0166,112,47,24.0,48
2025-09-29,SKU0166,90,0,24.0,48
2024-01-01,SKU0167,157,15,38.0,70
2024-01-08,SKU0167,147,0,38.0,70
2024-01-15,SKU0167,134,50,38.0,70
2024-01-22,SKU0167,117,0,38.0,70
2024-01-29,SKU0167,117,0,38.0,70
2024-02-05,SKU0167,102,0,38.0,70
2024-02-12,SKU0167,86,0,38.0,70
2024-02-19,SKU0167,74,0,38.0,70
2024-02-26,SKU0167,127,32,38.0,70
2024-03-04,SKU0167,117,0,38.0,70
2024-03-11,SKU0167,116,0,38.0,70
2024-03-18,SKU0167,109,59,38.0,70
2024-03-25,SKU0167,96,0,38.0,70
2024-04-01,SKU0167,96,8,38.0,70
2024-04-08,SKU0167,93,0,38.0,70
2024-04-15,SKU0167,82,109,38.0,70
2024-04-22,SKU0167,225,0,38.0,70
2024-04-29,SKU0167,211,0,38.0,70
2024-05-06,SKU0167,195,64,38.0,70
2024-05-13,SKU0167,177,18,38.0,70
2024-05-20,SKU0167,155,0,38.0,70
2024-05-27,SKU0167,142,0,38.0,70
2024-06-03,SKU0167,128,0,38.0,70
2024-06-10,SKU0167,113,0,38.0,70
2024-06-17,SKU0167,99,0,38.0,70
2024-06-24,SKU0167,83,79,38.0,70
2024-07-01,SKU0167,161,119,38.0,70
2024-07-08,SKU0167,158,0,38.0,70
2024-07-15,SKU0167,139,0,38.0,70
2024-07-22,SKU0167,121,0,38.0,70
2024-07-29,SKU0167,115,0,38.0,70
2024-08-05,SKU0167,104,0,38.0,70
2024-08-12,SKU0167,80,0,38.0,70
2024-08-19,SKU0167,70,53,38.0,70
2024-08-26,SKU0167,141,110,38.0,70
2024-09-02,SKU0167,129,40,38.0,70
2024-09-09,SKU0167,127,0,38.0,70
2024-09-16,SKU0167,113,0,38.0,70
2024-09-23,SKU0167,101,0,38.0,70
2024-09-30,SKU0167,97,0,38.0,70
2024-10-07,SKU0167,94,0,38.0,70
2024-10-14,SKU0167,74,0,38.0,70
2024-10-21,SKU0167,132,0,38.0,70
2024-10-28,SKU0167,117,45,38.0,70
2024-11-04,SKU0167,107,103,38.0,70
2024-11-11,SKU0167,105,0,38.0,70
2024-11-18,SKU0167,90,0,38.0,70
2024-11-25,SKU0167,90,0,38.0,70
2024-12-02,SKU0167,88,59,38.0,70
2024-12-09,SKU0167,73,0,38.0,70
2024-12-16,SKU0167,66,0,38.0,70
2024-12-23,SKU0167,63,0,38.0,70
2024-12-30,SKU0167,43,63,38.0,70
2025-01-06,SKU0167,25,27,38.0,70
2025-01-13,SKU0167,25,0,38.0,70
2025-01-20,SKU0167,18,0,38.0,70
2025-01-27,SKU0167,162,0,38.0,70
2025-02-03,SKU0167,161,62,38.0,70
2025-02-10,SKU0167,146,0,38.0,70
2025-02-17,SKU0167,134,52,38.0,70
2025-02-24,SKU0167,112,0,38.0,70
2025-03-03,SKU0167,92,0,38.0,70
2025-03-10,SKU0167,87,0,38.0,70
2025-03-17,SKU0167,72,0,38.0,70
2025-03-24,SKU0167,165,0,38.0,70
2025-03-31,SKU0167,156,75,38.0,70
2025-04-07,SKU0167,141,8,38.0,70
2025-04-14,SKU0167,138,11,38.0,70
2025-04-21,SKU0167,117,0,38.0,70
2025-04-28,SKU0167,100,114,38.0,70
2025-05-05,SKU0167,85,29,38.0,70
2025-05-12,SKU0167,223,0,38.0,70
2025-05-19,SKU0167,203,108,38.0,70
2025-05-26,SKU0167,198,0,38.0,70
2025-06-02,SKU0167,175,0,38.0,70
2025-06-09,SKU0167,168,38,38.0,70
2025-06-16,SKU0167,147,2,38.0,70
2025-06-23,SKU0167,136,0,38.0,70
2025-06-30,SKU0167,113,90,38.0,70
2025-07-07,SKU0167,89,77,38.0,70
2025-07-14,SKU0167,85,111,38.0,70
2025-07-21,SKU0167,71,66,38.0,70
2025-07-28,SKU0167,59,0,38.0,70
2025-08-04,SKU0167,36,0,38.0,70
2025-08-11,SKU0167,204,0,38.0,70
2025-08-18,SKU0167,185,0,38.0,70
2025-08-25,SKU0167,181,0,38.0,70
2025-09-01,SKU0167,166,0,38.0,70
2025-09-08,SKU0167,143,0,38.0,70
2025-09-15,SKU0167,127,9,38.0,70
2025-09-22,SKU0167,120,0,38.0,70
2025-09-29,SKU0167,101,0,,70
2024-01-01,SKU0168,196,80,16.0,54
2024-01-08,SKU0168,187,114,16.0,54
2024-01-15,SKU0168,173,0,16.0,54
2024-01-22,SKU0168,161,0,16.0,54
2024-01-29,SKU0168,139,0,16.0,54
2024-02-05,SKU0168,115,0,16.0,54
2024-02-12,SKU0168,111,0,16.0,54
2024-02-19,SKU0168,107,11,16.0,54
2024-02-26,SKU0168,93,0,16.0,54
2024-03-04,SKU0168,88,0,16.0,54
2024-03-11,SKU0168,77,0,16.0,54
2024-03-18,SKU0168,68,0,16.0,54
2024-03-25,SKU0168,59,0,16.0,54
2024-04-01,SKU0168,58,0,16.0,54
2024-04-08,SKU0168,39,39,16.0,54
2024-04-15,SKU0168,27,65,16.0,54
2024-04-22,SKU0168,200,92,16.0,54
2024-04-29,SKU0168,186,0,16.0,54
2024-05-06,SKU0168,176,106,16.0,54
2024-05-13,SKU0168,170,0,16.0,54
2024-05-20,SKU0168,146,0,16.0,54
2024-05-27,SKU0168,145,0,16.0,54
2024-06-03,SKU0168,130,11,16.0,54
2024-06-10,SKU0168,108,0,16.0,54
2024-06-17,SKU0168,101,0,16.0,54
2024-06-24,SKU0168,86,6,16.0,54
2024-07-01,SKU0168,64,88,16.0,54
2024-07-08,SKU0168,61,110,16.0,54
2024-07-15,SKU0168,235,13,16.0,54
2024-07-22,SKU0168,226,0,16.0,54
2024-07-29,SKU0168,206,0,16.0,54
2024-08-05,SKU0168,197,0,16.0,54
2024-08-12,SKU0168,174,0,16.0,54
2024-08-19,SKU0168,155,0,16.0,54
2024-08-26,SKU0168,147,0,16.0,54
2024-09-02,SKU0168,129,5,16.0,54
2024-09-09,SKU0168,111,0,16.0,54
2024-09-16,SKU0168,87,105,16.0,54
2024-09-23,SKU0168,66,0,16.0,54
2024-09-30,SKU0168,51,0,16.0,54
2024-10-07,SKU0168,141,68,16.0,54
2024-10-14,SKU0168,122,0,16.0,54
2024-10-21,SKU0168,98,14,16.0,54
2024-10-28,SKU0168,84,0,16.0,54
2024-11-04,SKU0168,67,45,16.0,54
2024-11-11,SKU0168,58,0,16.0,54
2024-11-18,SKU0168,55,0,16.0,54
2024-11-25,SKU0168,173,0,16.0,54
2024-12-02,SKU0168,171,41,16.0,54
2024-12-09,SKU0168,168,49,16.0,54
2024-12-16,SKU0168,156,0,16.0,54
2024-12-23,SKU0168,137,0,16.0,54
2024-12-30,SKU0168,113,0,16.0,54
2025-01-06,SKU0168,111,0,16.0,54
2025-01-13,SKU0168,101,0,16.0,54
2025-01-20,SKU0168,85,0,16.0,54
2025-01-27,SKU0168,71,0,16.0,54
2025-02-03,SKU0168,65,100,16.0,54
2025-02-10,SKU0168,187,0,16.0,54
2025-02-17,SKU0168,175,0,16.0,54
2025-02-24,SKU0168,156,0,16.0,54
2025-03-03,SKU0168,137,0,16.0,54
2025-03-10,SKU0168,124,0,16.0,54
2025-03-17,SKU0168,101,17,16.0,54
2025-03-24,SKU0168,93,111,16.0,54
2025-03-31,SKU0168,71,0,16.0,54
2025-04-07,SKU0168,223,0,16.0,54
2025-04-14,SKU0168,217,0,16.0,54
2025-04-21,SKU0168,203,42,16.0,54
2025-04-28,SKU0168,195,0,16.0,54
2025-05-05,SKU0168,175,0,16.0,54
2025-05-12,SKU0168,153,94,16.0,54
2025-05-19,SKU0168,147,0,16.0,54
2025-05-26,SKU0168,145,0,16.0,54
2025-06-02,SKU0168,132,0,16.0,54
2025-06-09,SKU0168,111,0,16.0,54
2025-06-16,SKU0168,104,0,16.0,54
2025-06-23,SKU0168,87,0,16.0,54
2025-06-30,SKU0168,85,76,16.0,54
2025-07-07,SKU0168,82,118,16.0,54
2025-07-14,SKU0168,68,95,16.0,54
2025-07-21,SKU0168,62,0,16.0,54
2025-07-28,SKU0168,51,0,16.0,54
2025-08-04,SKU0168,37,0,16.0,54
2025-08-11,SKU0168,18,0,16.0,54
2025-08-18,SKU0168,14,0,16.0,54
2025-08-25,SKU0168,0,0,16.0,54
2025-09-01,SKU0168,0,0,16.0,54
2025-09-08,SKU0168,0,0,16.0,54
2025-09-15,SKU0168,0,93,16.0,54
2025-09-22,SKU0168,0,37,16.0,54
2025-09-29,SKU0168,0,115,16.0,54
2024-01-01,SKU0169,97,70,15.0,33
2024-01-08,SKU0169,94,25,15.0,33
2024-01-15,SKU0169,71,0,15.0,33
2024-01-22,SKU0169,54,0,15.0,33
2024-01-29,SKU0169,47,60,15.0,33
2024-02-05,SKU0169,36,0,15.0,33
2024-02-12,SKU0169,12,80,15.0,33
2024-02-19,SKU0169,140,0,15.0,33
2024-02-26,SKU0169,119,0,15.0,33
2024-03-04,SKU0169,119,0,15.0,33
2024-03-11,SKU0169,111,0,15.0,33
2024-03-18,SKU0169,110,62,15.0,33
2024-03-25,SKU0169,103,0,15.0,33
2024-04-01,SKU0169,84,0,15.0,33
2024-04-08,SKU0169,76,25,15.0,33
2024-04-15,SKU0169,67,0,15.0,33
2024-04-22,SKU0169,43,0,15.0,33
2024-04-29,SKU0169,40,15,15.0,33
2024-05-06,SKU0169,96,0,15.0,33
2024-05-13,SKU0169,80,106,15.0,33
2024-05-20,SKU0169,64,0,15.0,33
2024-05-27,SKU0169,48,0,15.0,33
2024-06-03,SKU0169,41,0,15.0,33
2024-06-10,SKU0169,41,6,15.0,33
2024-06-17,SKU0169,39,0,15.0,33
2024-06-24,SKU0169,15,37,15.0,33
2024-07-01,SKU0169,0,0,15.0,33
2024-07-08,SKU0169,96,0,15.0,33
2024-07-15,SKU0169,80,67,15.0,33
2024-07-22,SKU0169,64,10,15.0,33
2024-07-29,SKU0169,54,0,15.0,33
2024-08-05,SKU0169,39,0,15.0,33
2024-08-12,SKU0169,24,0,15.0,33
2024-08-19,SKU0169,154,0,15.0,33
2024-08-26,SKU0169,154,117,15.0,33
2024-09-02,SKU0169,130,0,15.0,33
2024-09-09,SKU0169,130,70,15.0,33
2024-09-16,SKU0169,128,0,15.0,33
2024-09-23,SKU0169,108,0,15.0,33
2024-09-30,SKU0169,89,0,15.0,33
2024-10-07,SKU0169,74,0,15.0,33
2024-10-14,SKU0169,67,26,15.0,33
2024-10-21,SKU0169,56,20,15.0,33
2024-10-28,SKU0169,34,0,15.0,33
2024-11-04,SKU0169,23,0,15.0,33
2024-11-11,SKU0169,122,0,15.0,33
2024-11-18,SKU0169,100,0,15.0,33
2024-11-25,SKU0169,93,96,15.0,33
2024-12-02,SKU0169,76,0,15.0,33
2024-12-09,SKU0169,70,0,15.0,33
2024-12-16,SKU0169,60,88,15.0,33
2024-12-23,SKU0169,49,40,15.0,33
2024-12-30,SKU0169,33,0,15.0,33
2025-01-06,SKU0169,9,27,15.0,33
2025-01-13,SKU0169,5,0,15.0,33
2025-01-20,SKU0169,172,0,15.0,33
2025-01-27,SKU0169,158,0,15.0,33
2025-02-03,SKU0169,156,0,15.0,33
2025-02-10,SKU0169,144,0,15.0,33
2025-02-17,SKU0169,138,0,15.0,33
2025-02-24,SKU0169,130,0,15.0,33
2025-03-03,SKU0169,116,0,15.0,33
2025-03-10,SKU0169,102,0,15.0,33
2025-03-17,SKU0169,87,0,15.0,33
2025-03-24,SKU0169,75,0,15.0,33
2025-03-31,SKU0169,51,0,15.0,33
2025-04-07,SKU0169,142,0,15.0,33
2025-04-14,SKU0169,129,0,15.0,33
2025-04-21,SKU0169,105,0,15.0,33
2025-04-28,SKU0169,90,0,15.0,33
2025-05-05,SKU0169,72,0,15.0,33
2025-05-12,SKU0169,58,0,15.0,33
2025-05-19,SKU0169,34,0,15.0,33
2025-05-26,SKU0169,33,0,15.0,33
2025-06-02,SKU0169,207,0,15.0,33
2025-06-09,SKU0169,202,56,15.0,33
2025-06-16,SKU0169,183,114,15.0,33
2025-06-23,SKU0169,161,0,15.0,33
2025-06-30,SKU0169,158,0,15.0,33
2025-07-07,SKU0169,158,0,15.0,33
2025-07-14,SKU0169,151,0,15.0,33
2025-07-21,SKU0169,142,0,15.0,33
2025-07-28,SKU0169,141,48,15.0,33
2025-08-04,SKU0169,134,0,15.0,33
2025-08-11,SKU0169,122,72,15.0,33
2025-08-18,SKU0169,104,0,15.0,33
2025-08-25,SKU0169,84,15,15.0,33
2025-09-01,SKU0169,84,0,15.0,33
2025-09-08,SKU0169,64,0,15.0,33
2025-09-15,SKU0169,49,0,15.0,33
2025-09-22,SKU0169,40,0,15.0,33
2025-09-29,SKU0169,25,0,15.0,33
2024-01-01,SKU0170,84,0,40.0,48
2024-01-08,SKU0170,82,0,40.0,48
2024-01-15,SKU0170,63,0,40.0,48
2024-01-22,SKU0170,160,0,40.0,48
2024-01-29,SKU0170,155,0,40.0,48
2024-02-05,SKU0170,146,78,40.0,48
2024-02-12,SKU0170,131,0,40.0,48
2024-02-19,SKU0170,107,0,40.0,48
2024-02-26,SKU0170,103,0,40.0,48
2024-03-04,SKU0170,90,0,40.0,48
2024-03-11,SKU0170,90,0,40.0,48
2024-03-18,SKU0170,73,0,40.0,48
2024-03-25,SKU0170,55,13,40.0,48
2024-04-01,SKU0170,127,35,40.0,48
2024-04-08,SKU0170,124,0,40.0,48
2024-04-15,SKU0170,118,29,40.0,48
2024-04-22,SKU0170,114,0,40.0,48
2024-04-29,SKU0170,107,0,40.0,48
2024-05-06,SKU0170,100,0,40.0,48
2024-05-13,SKU0170,97,0,40.0,48
2024-05-20,SKU0170,96,0,,48
2024-05-27,SKU0170,76,0,40.0,48
2024-06-03,SKU0170,66,0,40.0,48
2024-06-10,SKU0170,59,0,40.0,48
2024-06-17,SKU0170,50,0,40.0,48
2024-06-24,SKU0170,26,23,40.0,48
2024-07-01,SKU0170,199,36,40.0,48
2024-07-08,SKU0170,199,0,40.0,48
2024-07-15,SKU0170,184,0,40.0,48
2024-07-22,SKU0170,177,62,40.0,48
2024-07-29,SKU0170,170,0,40.0,48
2024-08-05,SKU0170,153,0,40.0,48
2024-08-12,SKU0170,143,37,40.0,48
2024-08-19,SKU0170,136,74,40.0,48
2024-08-26,SKU0170,130,0,40.0,48
2024-09-02,SKU0170,122,0,40.0,48
2024-09-09,SKU0170,100,91,40.0,48
2024-09-16,SKU0170,86,0,40.0,48
2024-09-23,SKU0170,70,0,40.0,48
2024-09-30,SKU0170,67,52,40.0,48
2024-10-07,SKU0170,63,0,40.0,48
2024-10-14,SKU0170,60,0,40.0,48
2024-10-21,SKU0170,55,0,40.0,48
2024-10-28,SKU0170,157,0,40.0,48
2024-11-04,SKU0170,145,0,40.0,48
2024-11-11,SKU0170,124,0,40.0,48
2024-11-18,SKU0170,114,0,40.0,48
2024-11-25,SKU0170,112,0,40.0,48
2024-12-02,SKU0170,109,0,40.0,48
2024-12-09,SKU0170,92,0,40.0,48
2024-12-16,SKU0170,82,86,40.0,48
2024-12-23,SKU0170,74,0,40.0,48
2024-12-30,SKU0170,63,35,40.0,48
2025-01-06,SKU0170,210,0,40.0,48
2025-01-13,SKU0170,202,0,40.0,48
2025-01-20,SKU0170,197,0,40.0,48
2025-01-27,SKU0170,187,25,,48
2025-02-03,SKU0170,187,0,40.0,48
2025-02-10,SKU0170,183,0,40.0,48
2025-02-17,SKU0170,171,9,40.0,48
2025-02-24,SKU0170,167,0,40.0,48
2025-03-03,SKU0170,159,0,40.0,48
2025-03-10,SKU0170,153,117,40.0,48
2025-03-17,SKU0170,134,44,40.0,48
2025-03-24,SKU0170,124,0,40.0,48
2025-03-31,SKU0170,115,35,40.0,48
2025-04-07,SKU0170,94,109,40.0,48
2025-04-14,SKU0170,73,0,40.0,48
2025-04-21,SKU0170,51,0,40.0,48
2025-04-28,SKU0170,41,47,40.0,48
2025-05-05,SKU0170,35,0,40.0,48
2025-05-12,SKU0170,31,0,40.0,48
2025-05-19,SKU0170,120,60,40.0,48
2025-05-26,SKU0170,119,0,40.0,48
2025-06-02,SKU0170,95,0,40.0,48
2025-06-09,SKU0170,89,3,40.0,48
2025-06-16,SKU0170,69,75,40.0,48
2025-06-23,SKU0170,69,15,40.0,48
2025-06-30,SKU0170,48,0,40.0,48
2025-07-07,SKU0170,148,0,40.0,48
2025-07-14,SKU0170,138,0,40.0,48
2025-07-21,SKU0170,114,115,40.0,48
2025-07-28,SKU0170,114,0,40.0,48
2025-08-04,SKU0170,110,0,40.0,48
2025-08-11,SKU0170,86,86,40.0,48
2025-08-18,SKU0170,73,0,40.0,48
2025-08-25,SKU0170,67,119,40.0,48
2025-09-01,SKU0170,58,0,40.0,48
2025-09-08,SKU0170,166,0,40.0,48
2025-09-15,SKU0170,159,8,40.0,48
2025-09-22,SKU0170,156,0,40.0,48
2025-09-29,SKU0170,155,0,40.0,48
2024-01-01,SKU0171,131,0,33.0,19
2024-01-08,SKU0171,130,0,33.0,19
2024-01-15,SKU0171,119,0,33.0,19
2024-01-22,SKU0171,100,0,33.0,19
2024-01-29,SKU0171,92,0,33.0,19
2024-02-05,SKU0171,91,0,33.0,19
2024-02-12,SKU0171,70,0,33.0,19
2024-02-19,SKU0171,60,0,33.0,19
2024-02-26,SKU0171,52,97,33.0,19
2024-03-04,SKU0171,30,116,33.0,19
2024-03-11,SKU0171,28,0,33.0,19
2024-03-18,SKU0171,5,63,33.0,19
2024-03-25,SKU0171,152,0,33.0,19
2024-04-01,SKU0171,144,0,33.0,19
2024-04-08,SKU0171,141,0,33.0,19
2024-04-15,SKU0171,138,3,33.0,19
2024-04-22,SKU0171,115,0,33.0,19
2024-04-29,SKU0171,104,0,33.0,19
2024-05-06,SKU0171,100,56,33.0,19
2024-05-13,SKU0171,93,0,33.0,19
2024-05-20,SKU0171,83,95,33.0,19
2024-05-27,SKU0171,75,0,33.0,19
2024-06-03,SKU0171,61,0,33.0,19
2024-06-10,SKU0171,53,33,33.0,19
2024-06-17,SKU0171,32,0,33.0,19
2024-06-24,SKU0171,27,0,33.0,19
2024-07-01,SKU0171,139,0,33.0,19
2024-07-08,SKU0171,133,0,33.0,19
2024-07-15,SKU0171,125,82,33.0,19
2024-07-22,SKU0171,120,35,33.0,19
2024-07-29,SKU0171,110,0,33.0,19
2024-08-05,SKU0171,91,0,33.0,19
2024-08-12,SKU0171,72,0,33.0,19
2024-08-19,SKU0171,62,0,33.0,19
2024-08-26,SKU0171,53,42,33.0,19
2024-09-02,SKU0171,36,0,33.0,19
2024-09-09,SKU0171,22,44,33.0,19
2024-09-16,SKU0171,146,0,33.0,19
2024-09-23,SKU0171,144,72,33.0,19
2024-09-30,SKU0171,128,0,33.0,19
2024-10-07,SKU0171,126,0,33.0,19
2024-10-14,SKU0171,119,0,33.0,19
2024-10-21,SKU0171,99,0,33.0,19
2024-10-28,SKU0171,85,0,33.0,19
2024-11-04,SKU0171,79,0,33.0,19
2024-11-11,SKU0171,78,0,33.0,19
2024-11-18,SKU0171,74,0,33.0,19
2024-11-25,SKU0171,55,0,33.0,19
2024-12-02,SKU0171,35,0,33.0,19
2024-12-09,SKU0171,29,34,33.0,19
2024-12-16,SKU0171,24,91,33.0,19
2024-12-23,SKU0171,96,82,33.0,19
2024-12-30,SKU0171,95,0,33.0,19
2025-01-06,SKU0171,83,0,33.0,19
2025-01-13,SKU0171,82,0,33.0,19
2025-01-20,SKU0171,79,23,33.0,19
2025-01-27,SKU0171,78,103,33.0,19
2025-02-03,SKU0171,78,53,33.0,19
2025-02-10,SKU0171,75,0,33.0,19
2025-02-17,SKU0171,57,94,33.0,19
2025-02-24,SKU0171,51,0,33.0,19
2025-03-03,SKU0171,32,90,33.0,19
2025-03-10,SKU0171,27,0,33.0,19
2025-03-17,SKU0171,15,0,33.0,19
2025-03-24,SKU0171,0,0,33.0,19
2025-03-31,SKU0171,102,0,33.0,19
2025-04-07,SKU0171,92,0,33.0,19
2025-04-14,SKU0171,82,0,33.0,19
2025-04-21,SKU0171,59,0,33.0,19
2025-04-28,SKU0171,41,0,33.0,19
2025-05-05,SKU0171,34,0,33.0,19
2025-05-12,SKU0171,27,0,33.0,19
2025-05-19,SKU0171,18,78,33.0,19
2025-05-26,SKU0171,80,99,33.0,19
2025-06-02,SKU0171,74,0,33.0,19
2025-06-09,SKU0171,54,0,33.0,19
2025-06-16,SKU0171,30,0,33.0,19
2025-06-23,SKU0171,128,0,33.0,19
2025-06-30,SKU0171,121,0,33.0,19
2025-07-07,SKU0171,110,0,33.0,19
2025-07-14,SKU0171,94,76,33.0,19
2025-07-21,SKU0171,87,13,33.0,19
2025-07-28,SKU0171,83,0,33.0,19
2025-08-04,SKU0171,60,7,33.0,19
2025-08-11,SKU0171,47,45,33.0,19
2025-08-18,SKU0171,27,102,33.0,19
2025-08-25,SKU0171,151,0,33.0,19
2025-09-01,SKU0171,146,0,33.0,19
2025-09-08,SKU0171,130,0,33.0,19
2025-09-15,SKU0171,106,3,33.0,19
2025-09-22,SKU0171,86,110,33.0,19
2025-09-29,SKU0171,75,0,33.0,19
2024-01-01,SKU0172,242,0,13.0,48
2024-01-08,SKU0172,235,113,13.0,48
2024-01-15,SKU0172,213,0,13.0,48
2024-01-22,SKU0172,210,0,13.0,48
2024-01-29,SKU0172,192,0,13.0,48
2024-02-05,SKU0172,187,65,13.0,48
2024-02-12,SKU0172,169,41,13.0,48
2024-02-19,SKU0172,165,0,13.0,48
2024-02-26,SKU0172,141,25,13.0,48
2024-03-04,SKU0172,120,0,13.0,48
2024-03-11,SKU0172,102,0,13.0,48
2024-03-18,SKU0172,96,0,13.0,48
2024-03-25,SKU0172,94,0,13.0,48
2024-04-01,SKU0172,91,0,13.0,48
2024-04-08,SKU0172,84,0,13.0,48
2024-04-15,SKU0172,76,0,13.0,48
2024-04-22,SKU0172,63,0,13.0,48
2024-04-29,SKU0172,61,29,13.0,48
2024-05-06,SKU0172,56,0,13.0,48
2024-05-13,SKU0172,219,0,13.0,48
2024-05-20,SKU0172,203,0,13.0,48
2024-05-27,SKU0172,199,0,13.0,48
2024-06-03,SKU0172,196,61,13.0,48
2024-06-10,SKU0172,185,0,13.0,48
2024-06-17,SKU0172,185,0,13.0,48
2024-06-24,SKU0172,163,0,13.0,48
2024-07-01,SKU0172,148,0,13.0,48
2024-07-08,SKU0172,129,57,13.0,48
2024-07-15,SKU0172,119,0,13.0,48
2024-07-22,SKU0172,118,0,13.0,48
2024-07-29,SKU0172,110,0,13.0,48
2024-08-05,SKU0172,100,0,13.0,48
2024-08-12,SKU0172,91,0,13.0,48
2024-08-19,SKU0172,79,0,13.0,48
2024-08-26,SKU0172,56,28,13.0,48
2024-09-02,SKU0172,180,55,13.0,48
2024-09-09,SKU0172,171,0,13.0,48
2024-09-16,SKU0172,147,0,13.0,48
2024-09-23,SKU0172,135,0,13.0,48
2024-09-30,SKU0172,111,0,13.0,48
2024-10-07,SKU0172,104,9,13.0,48
2024-10-14,SKU0172,93,115,13.0,48
2024-10-21,SKU0172,92,0,13.0,48
2024-10-28,SKU0172,83,0,13.0,48
2024-11-04,SKU0172,74,0,13.0,48
2024-11-11,SKU0172,57,0,13.0,48
2024-11-18,SKU0172,51,7,13.0,48
2024-11-25,SKU0172,33,0,13.0,48
2024-12-02,SKU0172,26,0,13.0,48
2024-12-09,SKU0172,139,0,13.0,48
2024-12-16,SKU0172,128,0,13.0,48
2024-12-23,SKU0172,120,0,13.0,48
2024-12-30,SKU0172,119,0,13.0,48
2025-01-06,SKU0172,119,51,13.0,48
2025-01-13,SKU0172,108,19,13.0,48
2025-01-20,SKU0172,107,42,13.0,48
2025-01-27,SKU0172,90,0,13.0,48
2025-02-03,SKU0172,80,0,13.0,48
2025-02-10,SKU0172,67,0,13.0,48
2025-02-17,SKU0172,65,12,13.0,48
2025-02-24,SKU0172,63,0,13.0,48
2025-03-03,SKU0172,50,0,13.0,48
2025-03-10,SKU0172,42,0,13.0,48
2025-03-17,SKU0172,36,0,13.0,48
2025-03-24,SKU0172,14,101,13.0,48
2025-03-31,SKU0172,76,39,13.0,48
2025-04-07,SKU0172,53,52,13.0,48
2025-04-14,SKU0172,165,3,13.0,48
2025-04-21,SKU0172,155,0,13.0,48
2025-04-28,SKU0172,145,0,13.0,48
2025-05-05,SKU0172,127,14,13.0,48
2025-05-12,SKU0172,107,0,13.0,48
2025-05-19,SKU0172,87,26,13.0,48
2025-05-26,SKU0172,64,0,13.0,48
2025-06-02,SKU0172,59,0,13.0,48
2025-06-09,SKU0172,59,78,13.0,48
2025-06-16,SKU0172,53,57,13.0,48
2025-06-23,SKU0172,43,115,13.0,48
2025-06-30,SKU0172,23,0,13.0,48
2025-07-07,SKU0172,161,0,13.0,48
2025-07-14,SKU0172,139,3,13.0,48
2025-07-21,SKU0172,125,0,13.0,48
2025-07-28,SKU0172,104,104,13.0,48
2025-08-04,SKU0172,84,0,13.0,48
2025-08-11,SKU0172,65,0,13.0,48
2025-08-18,SKU0172,62,0,13.0,48
2025-08-25,SKU0172,59,0,13.0,48
2025-09-01,SKU0172,52,0,13.0,48
2025-09-08,SKU0172,32,0,13.0,48
2025-09-15,SKU0172,121,0,13.0,48
2025-09-22,SKU0172,101,0,13.0,48
2025-09-29,SKU0172,94,0,13.0,48
2024-01-01,SKU0173,72,0,18.0,28
2024-01-08,SKU0173,61,0,18.0,28
2024-01-15,SKU0173,54,0,18.0,28
2024-01-22,SKU0173,31,0,18.0,28
2024-01-29,SKU0173,200,0,18.0,28
2024-02-05,SKU0173,190,0,18.0,28
2024-02-12,SKU0173,184,0,18.0,28
2024-02-19,SKU0173,177,0,18.0,28
2024-02-26,SKU0173,163,28,18.0,28
2024-03-04,SKU0173,145,0,18.0,28
